"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"IN006031000","HISSAR, IN","2019-03-15","64",,"48"
"IN006031000","HISSAR, IN","2019-03-16","64","77","51"
"IN006031000","HISSAR, IN","2019-03-17","68",,"50"
"IN006031000","HISSAR, IN","2019-03-18","65",,"49"
"IN006031000","HISSAR, IN","2019-03-19","73",,"53"
"IN006031000","HISSAR, IN","2019-03-20","73","90","64"
"IN006031000","HISSAR, IN","2019-03-21","71","86","59"
"IN006031000","HISSAR, IN","2019-03-22","70","86","55"
"IN006031000","HISSAR, IN","2019-03-23","72",,"55"
"IN006031000","HISSAR, IN","2019-03-24","73","87","57"
"IN006031000","HISSAR, IN","2019-03-25","69","86",
"IN006031000","HISSAR, IN","2019-03-26","73",,"53"
"IN006031000","HISSAR, IN","2019-03-27","74",,"56"
"IN006031000","HISSAR, IN","2019-03-28","82",,"58"
"IN006031000","HISSAR, IN","2019-03-29","80",,"63"
"IN006031000","HISSAR, IN","2019-03-30","85",,"66"
"IN006031000","HISSAR, IN","2019-03-31","77","99","63"
"IN006031000","HISSAR, IN","2019-04-01","77",,"60"
"IN006031000","HISSAR, IN","2019-04-02","76","95","55"
"IN006031000","HISSAR, IN","2019-04-03","79",,"60"
"IN006031000","HISSAR, IN","2019-04-04","85",,"63"
"IN006031000","HISSAR, IN","2019-04-05","83","102","63"
"IN006031000","HISSAR, IN","2019-04-06","86","101","70"
"IN006031000","HISSAR, IN","2019-04-07","85","101",
"IN006031000","HISSAR, IN","2019-04-08","83","99","66"
"IN006031000","HISSAR, IN","2019-04-09","83","99","67"
"IN006031000","HISSAR, IN","2019-04-10","86",,"71"
"IN006031000","HISSAR, IN","2019-04-11","84","101","69"
"IN006031000","HISSAR, IN","2019-04-12","85","101","72"
"IN006031000","HISSAR, IN","2019-04-13","84","99","69"
"IN006031000","HISSAR, IN","2019-04-14","86",,"69"
"IN006031000","HISSAR, IN","2019-04-15","88","102","71"
"IN006031000","HISSAR, IN","2019-04-16","78","102",
"IN006031000","HISSAR, IN","2019-04-17","70","87",
"IN006031000","HISSAR, IN","2019-04-18","74",,"58"
"IN006031000","HISSAR, IN","2019-04-19","77",,"63"
"IN006031000","HISSAR, IN","2019-04-20","84",,"65"
"IN006031000","HISSAR, IN","2019-04-21","85",,"65"
"IN006031000","HISSAR, IN","2019-04-22","89",,"67"
"IN006031000","HISSAR, IN","2019-04-23","90",,"69"
"IN006031000","HISSAR, IN","2019-04-24","89","108","72"
"IN006031000","HISSAR, IN","2019-04-25","89","108","73"
"IN006031000","HISSAR, IN","2019-04-26","90",,"71"
"IN006031000","HISSAR, IN","2019-04-27","92","106","72"
"IN006031000","HISSAR, IN","2019-04-28","91",,
"IN006031000","HISSAR, IN","2019-04-29","93","107","70"
"IN006031000","HISSAR, IN","2019-04-30","93",,"75"
"IN006031000","HISSAR, IN","2019-05-01","92","110","76"
"IN006031000","HISSAR, IN","2019-05-02","87","107",
"IN006031000","HISSAR, IN","2019-05-03","86","106","67"
"IN006031000","HISSAR, IN","2019-05-04","86","103","67"
"IN006031000","HISSAR, IN","2019-05-05","88",,"64"
"IN006031000","HISSAR, IN","2019-05-06","90",,"69"
"IN006031000","HISSAR, IN","2019-05-07","91","108","69"
"IN006031000","HISSAR, IN","2019-05-08","93",,"72"
"IN006031000","HISSAR, IN","2019-05-09","94","110","74"
"IN006031000","HISSAR, IN","2019-05-10","84","110",
"IN006031000","HISSAR, IN","2019-05-11","86","108","68"
"IN006031000","HISSAR, IN","2019-05-12","89",,"74"
"IN006031000","HISSAR, IN","2019-05-13","86",,
"IN006031000","HISSAR, IN","2019-05-14","86","106","68"
"IN006031000","HISSAR, IN","2019-05-15","83","99","68"
"IN006031000","HISSAR, IN","2019-05-16","83",,"72"
"IN006031000","HISSAR, IN","2019-05-17","84","97","70"
"IN006031000","HISSAR, IN","2019-05-18","80","96","66"
"IN006031000","HISSAR, IN","2019-05-19","85",,"69"
"IN006031000","HISSAR, IN","2019-05-20","87","99","72"
"IN006031000","HISSAR, IN","2019-05-21","91",,"74"
"IN006031000","HISSAR, IN","2019-05-22","89","105","76"
"IN006031000","HISSAR, IN","2019-05-23","89","102","76"
"IN006031000","HISSAR, IN","2019-05-24","85","103","72"
"IN006031000","HISSAR, IN","2019-05-25","86","97","69"
"IN006031000","HISSAR, IN","2019-05-26","89",,"69"
"IN006031000","HISSAR, IN","2019-05-27","90",,"72"
"IN006031000","HISSAR, IN","2019-05-28","90",,"72"
"IN006031000","HISSAR, IN","2019-05-29","94",,"73"
"IN006031000","HISSAR, IN","2019-05-30","98",,"75"
"IN006031000","HISSAR, IN","2019-05-31","97","113","80"
"IN006031000","HISSAR, IN","2019-06-01","98",,"78"
"IN006031000","HISSAR, IN","2019-06-02","97","114","83"
"IN006031000","HISSAR, IN","2019-06-03","99","113","84"
"IN006031000","HISSAR, IN","2019-06-04","96","113","83"
"IN006031000","HISSAR, IN","2019-06-05","99",,"81"
"IN006031000","HISSAR, IN","2019-06-06","96","113",
"IN006031000","HISSAR, IN","2019-06-07","96","110","75"
"IN006031000","HISSAR, IN","2019-06-08","99",,"75"
"IN006031000","HISSAR, IN","2019-06-09","104",,"76"
"IN006031000","HISSAR, IN","2019-06-10","102",,"78"
"IN006031000","HISSAR, IN","2019-06-11","101","116","87"
"IN006031000","HISSAR, IN","2019-06-12","98","114","87"
"IN006031000","HISSAR, IN","2019-06-13","94",,"78"
"IN006031000","HISSAR, IN","2019-06-14","97","109","76"
"IN006031000","HISSAR, IN","2019-06-15","98",,"80"
"IN006031000","HISSAR, IN","2019-06-16","82","111","69"
"IN006031000","HISSAR, IN","2019-06-17","82","92","78"
"IN006031000","HISSAR, IN","2019-06-18","81","90","67"
"IN006031000","HISSAR, IN","2019-06-19","88",,"75"
"IN006031000","HISSAR, IN","2019-06-20","90",,"76"
"IN006031000","HISSAR, IN","2019-06-21","89","102","76"
"IN006031000","HISSAR, IN","2019-06-22","93",,"75"
"IN006031000","HISSAR, IN","2019-06-23","95",,"81"
"IN006031000","HISSAR, IN","2019-06-24","88","106","80"
"IN006031000","HISSAR, IN","2019-06-25","92","101","78"
"IN006031000","HISSAR, IN","2019-06-26","95",,"80"
"IN006031000","HISSAR, IN","2019-06-27","90","105","82"
"IN006031000","HISSAR, IN","2019-06-28","89","102","71"
"IN006031000","HISSAR, IN","2019-06-29","96",,"80"
"IN006031000","HISSAR, IN","2019-06-30","96","108",
"IN006031000","HISSAR, IN","2019-07-01","97","109","84"
"IN006031000","HISSAR, IN","2019-07-02","91","109","78"
"IN006031000","HISSAR, IN","2019-07-03","96",,"83"
"IN006031000","HISSAR, IN","2019-07-04","89","106",
"IN006031000","HISSAR, IN","2019-07-05","93","104","80"
"IN006031000","HISSAR, IN","2019-07-06","89","103","83"
"IN006031000","HISSAR, IN","2019-07-07","91","100","79"
"IN006031000","HISSAR, IN","2019-07-08","89","102","83"
"IN006031000","HISSAR, IN","2019-07-09","86","101","77"
"IN006031000","HISSAR, IN","2019-07-10","92",,"80"
"IN006031000","HISSAR, IN","2019-07-11","95",,"84"
"IN006031000","HISSAR, IN","2019-07-12","95","104","87"
"IN006031000","HISSAR, IN","2019-07-13","94","102","86"
"IN006031000","HISSAR, IN","2019-07-14","91","102",
"IN006031000","HISSAR, IN","2019-07-15","83","100","77"
"IN006031000","HISSAR, IN","2019-07-16","78","92","70"
"IN006031000","HISSAR, IN","2019-07-17","81",,"70"
"IN006031000","HISSAR, IN","2019-07-18","84",,"71"
"IN006031000","HISSAR, IN","2019-07-19","87",,"78"
"IN006031000","HISSAR, IN","2019-07-20","87",,"81"
"IN006031000","HISSAR, IN","2019-07-21","89",,"78"
"IN006031000","HISSAR, IN","2019-07-22","90","98","80"
"IN006031000","HISSAR, IN","2019-07-23","92",,"82"
"IN006031000","HISSAR, IN","2019-07-24","89",,"80"
"IN006031000","HISSAR, IN","2019-07-25","82","102","78"
"IN006031000","HISSAR, IN","2019-07-26","83","86","78"
"IN006031000","HISSAR, IN","2019-07-27","83",,"77"
"IN006031000","HISSAR, IN","2019-07-28","83","91","78"
"IN006031000","HISSAR, IN","2019-07-29","87","94","76"
"IN006031000","HISSAR, IN","2019-07-30","88","93","80"
"IN006031000","HISSAR, IN","2019-07-31","88","94","81"
"IN006031000","HISSAR, IN","2019-08-01","89",,"81"
"IN006031000","HISSAR, IN","2019-08-02","84","96","79"
"IN006031000","HISSAR, IN","2019-08-03","87",,"78"
"IN006031000","HISSAR, IN","2019-08-04","90",,"80"
"IN006031000","HISSAR, IN","2019-08-05","88","97","82"
"IN006031000","HISSAR, IN","2019-08-06","86","96",
"IN006031000","HISSAR, IN","2019-08-07","88","95","77"
"IN006031000","HISSAR, IN","2019-08-08","90",,"81"
"IN006031000","HISSAR, IN","2019-08-09","88",,
"IN006031000","HISSAR, IN","2019-08-10","87","102","80"
"IN006031000","HISSAR, IN","2019-08-11","89",,"79"
"IN006031000","HISSAR, IN","2019-08-12","90",,"80"
"IN006031000","HISSAR, IN","2019-08-13","89","99","81"
"IN006031000","HISSAR, IN","2019-08-14","87","97","80"
"IN006031000","HISSAR, IN","2019-08-15","86","95","80"
"IN006031000","HISSAR, IN","2019-08-16","85","94",
"IN006031000","HISSAR, IN","2019-08-17","79","94",
"IN006031000","HISSAR, IN","2019-08-18","81",,"71"
"IN006031000","HISSAR, IN","2019-08-19","85",,"74"
"IN006031000","HISSAR, IN","2019-08-20","87","95","76"
"IN006031000","HISSAR, IN","2019-08-21","88",,"76"
"IN006031000","HISSAR, IN","2019-08-22","88","97","77"
"IN006031000","HISSAR, IN","2019-08-23","89",,"78"
"IN006031000","HISSAR, IN","2019-08-24","87","99","73"
"IN006031000","HISSAR, IN","2019-08-25","85","99","73"
"IN006031000","HISSAR, IN","2019-08-26","87","95","79"
"IN006031000","HISSAR, IN","2019-08-27","90",,"77"
"IN006031000","HISSAR, IN","2019-08-28","91",,"78"
"IN006031000","HISSAR, IN","2019-08-29","91","99","80"
"IN006031000","HISSAR, IN","2019-08-30","91","100","80"
"IN006031000","HISSAR, IN","2019-08-31","90","100","79"
"IN006031000","HISSAR, IN","2019-09-01","88","100","78"
"IN006031000","HISSAR, IN","2019-09-02","89",,"76"
"IN006031000","HISSAR, IN","2019-09-03","89","98","76"
"IN006031000","HISSAR, IN","2019-09-04","90",,"76"
"IN006031000","HISSAR, IN","2019-09-05","88","99","83"
"IN006031000","HISSAR, IN","2019-09-06","89","97","81"
"IN006031000","HISSAR, IN","2019-09-07","90","99","82"
"IN006031000","HISSAR, IN","2019-09-08","90","99","82"
"IN006031000","HISSAR, IN","2019-09-09","90",,"81"
"IN006031000","HISSAR, IN","2019-09-10","90","100","80"
"IN006031000","HISSAR, IN","2019-09-11","92",,"81"
"IN006031000","HISSAR, IN","2019-09-12","92","103","81"
"IN006031000","HISSAR, IN","2019-09-13","89","103","81"
"IN006031000","HISSAR, IN","2019-09-14","89",,"81"
"IN006031000","HISSAR, IN","2019-09-15","88","98","79"
"IN006031000","HISSAR, IN","2019-09-16","89",,"78"
"IN006031000","HISSAR, IN","2019-09-17","90","100","80"
"IN006031000","HISSAR, IN","2019-09-18","88","100","80"
"IN006031000","HISSAR, IN","2019-09-19","84","99","78"
"IN006031000","HISSAR, IN","2019-09-20","85","95","75"
"IN006031000","HISSAR, IN","2019-09-21","86","95","76"
"IN006031000","HISSAR, IN","2019-09-22","83","97","74"
"IN006031000","HISSAR, IN","2019-09-23","84","91","73"
"IN006031000","HISSAR, IN","2019-09-24","84","94","75"
"IN006031000","HISSAR, IN","2019-09-25","85","95","74"
"IN006031000","HISSAR, IN","2019-09-26","85","95","74"
"IN006031000","HISSAR, IN","2019-09-27","84","93","76"
"IN006031000","HISSAR, IN","2019-09-28","83","93","74"
"IN006031000","HISSAR, IN","2019-09-29","82","93","74"
"IN006031000","HISSAR, IN","2019-09-30","81","89","75"
"IN006031000","HISSAR, IN","2019-10-01","84",,"74"
"IN006031000","HISSAR, IN","2019-10-02","84","94","74"
"IN006031000","HISSAR, IN","2019-10-03","79","93",
"IN006031000","HISSAR, IN","2019-10-04","75","92","67"
"IN006031000","HISSAR, IN","2019-10-05","78",,"66"
"IN006031000","HISSAR, IN","2019-10-06","79","91","67"
"IN006031000","HISSAR, IN","2019-10-07","79","91","71"
"IN006031000","HISSAR, IN","2019-10-08","78","91","64"
"IN006031000","HISSAR, IN","2019-10-09","78","92","64"
"IN006031000","HISSAR, IN","2019-10-10","78","92","63"
"IN006031000","HISSAR, IN","2019-10-11","78","91","65"
"IN006031000","HISSAR, IN","2019-10-12","80","93","66"
"IN006031000","HISSAR, IN","2019-10-13","81","95","67"
"IN006031000","HISSAR, IN","2019-10-14","80","95","65"
"IN006031000","HISSAR, IN","2019-10-15","81",,"65"
"IN006031000","HISSAR, IN","2019-10-16","78","98","65"
"IN006031000","HISSAR, IN","2019-10-17","80","98","68"
"IN006031000","HISSAR, IN","2019-10-18","77","94","68"
"IN006031000","HISSAR, IN","2019-10-19","77","95","64"
"IN006031000","HISSAR, IN","2019-10-20","78",,"60"
"IN006031000","HISSAR, IN","2019-10-21","76","92","60"
"IN006031000","HISSAR, IN","2019-10-22","75","90","58"
"IN006031000","HISSAR, IN","2019-10-23","76",,"60"
"IN006031000","HISSAR, IN","2019-10-24","76",,"60"
"IN006031000","HISSAR, IN","2019-10-25","74","94","62"
"IN006031000","HISSAR, IN","2019-10-26","74","89","60"
"IN006031000","HISSAR, IN","2019-10-27","73","89","60"
"IN006031000","HISSAR, IN","2019-10-28","74",,"58"
"IN006031000","HISSAR, IN","2019-10-29","74","91","61"
"IN006031000","HISSAR, IN","2019-10-30","74",,"63"
"IN006031000","HISSAR, IN","2019-10-31","74","91","61"
"IN006031000","HISSAR, IN","2019-11-01","74","93","60"
"IN006031000","HISSAR, IN","2019-11-02","70","91","63"
"IN006031000","HISSAR, IN","2019-11-03","72",,"63"
"IN006031000","HISSAR, IN","2019-11-04","73",,"61"
"IN006031000","HISSAR, IN","2019-11-05","73",,"58"
"IN006031000","HISSAR, IN","2019-11-06","74",,"57"
"IN006031000","HISSAR, IN","2019-11-07","70","92","63"
"IN006031000","HISSAR, IN","2019-11-08","71",,"56"
"IN006031000","HISSAR, IN","2019-11-09","66","83","58"
"IN006031000","HISSAR, IN","2019-11-10","65","83","52"
"IN006031000","HISSAR, IN","2019-11-11","63","81","49"
"IN006031000","HISSAR, IN","2019-11-12","62","80","49"
"IN006031000","HISSAR, IN","2019-11-13","65","81",
"IN006031000","HISSAR, IN","2019-11-14","70",,"60"
"IN006031000","HISSAR, IN","2019-11-15","70","83","60"
"IN006031000","HISSAR, IN","2019-11-16","68","83","58"
"IN006031000","HISSAR, IN","2019-11-17","67","80","58"
"IN006031000","HISSAR, IN","2019-11-18","66","80","56"
"IN006031000","HISSAR, IN","2019-11-19","68",,"53"
"IN006031000","HISSAR, IN","2019-11-20","67","82","50"
"IN006031000","HISSAR, IN","2019-11-21","66","80","50"
"IN006031000","HISSAR, IN","2019-11-22","68",,"53"
"IN006031000","HISSAR, IN","2019-11-23","68","86","57"
"IN006031000","HISSAR, IN","2019-11-24","66","80","54"
"IN006031000","HISSAR, IN","2019-11-25","66",,"50"
"IN006031000","HISSAR, IN","2019-11-26","67","80","56"
"IN006031000","HISSAR, IN","2019-11-27","65","76","59"
"IN006031000","HISSAR, IN","2019-11-28","64","74","59"
"IN006031000","HISSAR, IN","2019-11-29","63",,"56"
"IN006031000","HISSAR, IN","2019-11-30","61","71","52"
"IN006031000","HISSAR, IN","2019-12-01","60","71","48"
"IN006031000","HISSAR, IN","2019-12-02","58","71","46"
"IN006031000","HISSAR, IN","2019-12-03","59",,"43"
"IN006031000","HISSAR, IN","2019-12-04","58","74","43"
"IN006031000","HISSAR, IN","2019-12-05","58","74","45"
"IN006031000","HISSAR, IN","2019-12-06","54","73","39"
"IN006031000","HISSAR, IN","2019-12-07","57",,"43"
"IN006031000","HISSAR, IN","2019-12-08","57","72","45"
"IN006031000","HISSAR, IN","2019-12-09","57","73","44"
"IN006031000","HISSAR, IN","2019-12-10","55","75","44"
"IN006031000","HISSAR, IN","2019-12-11","59","73","42"
"IN006031000","HISSAR, IN","2019-12-12","59","68","56"
"IN006031000","HISSAR, IN","2019-12-13","56","64",
"IN006031000","HISSAR, IN","2019-12-14","54",,"41"
"IN006031000","HISSAR, IN","2019-12-15","55","64","47"
"IN006031000","HISSAR, IN","2019-12-16","51","62","47"
"IN006031000","HISSAR, IN","2019-12-17","51",,"48"
"IN006031000","HISSAR, IN","2019-12-18","51",,"40"
"IN006031000","HISSAR, IN","2019-12-19","48","60","39"
"IN006031000","HISSAR, IN","2019-12-20","52","61","40"
"IN006031000","HISSAR, IN","2019-12-21","52","61","46"
"IN006031000","HISSAR, IN","2019-12-22","50","58","44"
"IN006031000","HISSAR, IN","2019-12-23","50",,
"IN006031000","HISSAR, IN","2019-12-24","49","60","42"
"IN006031000","HISSAR, IN","2019-12-25","48","54","39"
"IN006031000","HISSAR, IN","2019-12-26","47","54","38"
"IN006031000","HISSAR, IN","2019-12-27","45","54","33"
"IN006031000","HISSAR, IN","2019-12-28","44","55","32"
"IN006031000","HISSAR, IN","2019-12-29","44","51","32"
"IN006031000","HISSAR, IN","2019-12-30","43","51","38"
"IN006031000","HISSAR, IN","2019-12-31","45","50","40"
"IN006031000","HISSAR, IN","2020-01-01","49",,"34"
"IN006031000","HISSAR, IN","2020-01-02","54","70","38"
"IN006031000","HISSAR, IN","2020-01-03","56","70","42"
"IN006031000","HISSAR, IN","2020-01-04","53","70","39"
"IN006031000","HISSAR, IN","2020-01-05","53","69","40"
"IN006031000","HISSAR, IN","2020-01-06","53","68","46"
"IN006031000","HISSAR, IN","2020-01-07","56",,"50"
"IN006031000","HISSAR, IN","2020-01-08","52","63",
"IN006031000","HISSAR, IN","2020-01-09","45","59","38"
"IN006031000","HISSAR, IN","2020-01-10","52",,"34"
"IN006031000","HISSAR, IN","2020-01-11","53","66","40"
"IN006031000","HISSAR, IN","2020-01-12","58",,"43"
"IN006031000","HISSAR, IN","2020-01-13","58","71","53"
"IN006031000","HISSAR, IN","2020-01-14","50","65","38"
"IN006031000","HISSAR, IN","2020-01-15","49","59","37"
"IN006031000","HISSAR, IN","2020-01-16","49","58","42"
"IN006031000","HISSAR, IN","2020-01-17","49",,"41"
"IN006031000","HISSAR, IN","2020-01-18","48","59","39"
"IN006031000","HISSAR, IN","2020-01-19","47","54","42"
"IN006031000","HISSAR, IN","2020-01-20","49",,"44"
"IN006031000","HISSAR, IN","2020-01-21","51",,
"IN006031000","HISSAR, IN","2020-01-22","52",,"40"
"IN006031000","HISSAR, IN","2020-01-23","56","66","42"
"IN006031000","HISSAR, IN","2020-01-24","54",,"42"
"IN006031000","HISSAR, IN","2020-01-25","54","67","38"
"IN006031000","HISSAR, IN","2020-01-26","57","71","41"
"IN006031000","HISSAR, IN","2020-01-27","56","72","45"
"IN006031000","HISSAR, IN","2020-01-28","56",,
"IN006031000","HISSAR, IN","2020-01-29","52","68","39"
"IN006031000","HISSAR, IN","2020-01-30","51","67","41"
"IN006031000","HISSAR, IN","2020-01-31","50","65","38"
"IN006031000","HISSAR, IN","2020-02-01","50","63","37"
"IN006031000","HISSAR, IN","2020-02-02","51","65","37"
"IN006031000","HISSAR, IN","2020-02-03","55",,"38"
"IN006031000","HISSAR, IN","2020-02-04","55","68","41"
"IN006031000","HISSAR, IN","2020-02-05","54","71","43"
"IN006031000","HISSAR, IN","2020-02-06","53","66","40"
"IN006031000","HISSAR, IN","2020-02-07","54","68","41"
"IN006031000","HISSAR, IN","2020-02-08","56",,"40"
"IN006031000","HISSAR, IN","2020-02-09","56","70","41"
"IN006031000","HISSAR, IN","2020-02-10","56","72","40"
"IN006031000","HISSAR, IN","2020-02-11","56",,"40"
"IN006031000","HISSAR, IN","2020-02-12","60",,"45"
"IN006031000","HISSAR, IN","2020-02-13","64",,"51"
"IN006031000","HISSAR, IN","2020-02-14","63","81","51"
"IN006031000","HISSAR, IN","2020-02-15","63",,"48"
"IN006031000","HISSAR, IN","2020-02-16","61","78","44"
"IN006031000","HISSAR, IN","2020-02-17","61","82","44"
"IN006031000","HISSAR, IN","2020-02-18","60","80","48"
"IN006031000","HISSAR, IN","2020-02-19","65","80","45"
"IN006031000","HISSAR, IN","2020-02-20","67","81","55"
"IN006031000","HISSAR, IN","2020-02-21","60","80",
"IN006031000","HISSAR, IN","2020-02-22","63",,"52"
"IN006031000","HISSAR, IN","2020-02-23","65",,"55"
"IN006031000","HISSAR, IN","2020-02-24","65",,"53"
"IN006031000","HISSAR, IN","2020-02-25","64","77","53"
"IN006031000","HISSAR, IN","2020-02-26","66",,"51"
"IN006031000","HISSAR, IN","2020-02-27","68","82","51"
"IN006031000","HISSAR, IN","2020-02-28","69","81","60"
"IN006031000","HISSAR, IN","2020-02-29","67",,
"IN006031000","HISSAR, IN","2020-03-01","66","79","53"
"IN006031000","HISSAR, IN","2020-03-02","69","80","54"
"IN006031000","HISSAR, IN","2020-03-03","68","80","54"
"IN006031000","HISSAR, IN","2020-03-04","66",,"54"
"IN006031000","HISSAR, IN","2020-03-05","66","83","56"
"IN006031000","HISSAR, IN","2020-03-06","58","76",
"IN006031000","HISSAR, IN","2020-03-07","61",,"54"
"IN006031000","HISSAR, IN","2020-03-08","63",,"50"
"IN006031000","HISSAR, IN","2020-03-09","64","76","52"
"IN006031000","HISSAR, IN","2020-03-10","65","77","51"
"IN006031000","HISSAR, IN","2020-03-11","64","77","57"
"IN006031000","HISSAR, IN","2020-03-12","67",,"54"
"IN006031000","HISSAR, IN","2020-03-13","62","79","51"
"IN006031000","HISSAR, IN","2020-03-14","63","76","53"
"IN006031000","HISSAR, IN","2020-03-15","61","73","51"
"IN006031000","HISSAR, IN","2020-03-16","67","78","54"
"IN006031000","HISSAR, IN","2020-03-17","68",,"54"
"IN006031000","HISSAR, IN","2020-03-18","70",,"55"
"IN006031000","HISSAR, IN","2020-03-19","71",,"56"
"IN006031000","HISSAR, IN","2020-03-20","71","85","56"
"IN006031000","HISSAR, IN","2020-03-21","72","86","59"
"IN006031000","HISSAR, IN","2020-03-22","72","86","58"
"IN006031000","HISSAR, IN","2020-03-23","74",,"60"
